feedback_id,date,branch,product,client_comment,source
bb85b904-3706-4eb2-90ca-8817ac6d0fbc,2025-06-23,Calgary - Country Hills,Unlimited Chequing,Great experience with the Gold Cash Rewards Mastercard application process.,Email
14ac7f16-19b6-44bc-8f67-db5ffe44b1ad,2025-07-17,Calgary - Chinook,Business Operating Account,Why does the app always freeze at the login screen when I try to pay bills?,Email
f1a547ab-2498-4ec1-8d6b-3d2b0f650ad3,2025-07-25,Calgary - Chinook,Mortgage,"The new interface is confusing, I can't find my Business Operating Account details.",Call Center Log
9971ddbc-808a-44f9-b544-17b53b745c6d,2025-12-09,Digital (App/Web),No-Fee All-In Digital,"Best bank in Alberta, specifically for GIC.",Mobile App Survey
7fe3cd84-f910-4df5-b232-ca0dcfe97efc,2025-04-19,Calgary - Country Hills,Springboard Savings,"Wait times at Digital (App/Web) are horrible, I waited 45 minutes.",Email
5dfc6965-5ff8-4a4e-b4ba-f7d155a8fbd9,2025-11-12,Red Deer - Gaetz Ave,Unlimited Chequing,"Fraud protection locked my card while I was in Banff, very slow.",Call Center Log
93ab4ca5-2ea9-4a3d-909d-f9c02e39d90e,2025-09-28,Edmonton - Southgate,Springboard Savings,"The GIC is giving me trouble, fail to send e-Transfer.",Call Center Log
5ea58285-e086-46c1-be0b-9cabed20ba05,2025-10-31,Edmonton - Whythe Ave,Unlimited Chequing,"Fraud protection locked my card while I was in Banff, very painful.",Mobile App Survey
0749658b-22e3-46c2-ba1d-c80976fc8267,2025-07-08,Digital (App/Web),Gold Cash Rewards Mastercard,Why does the app always reject my cheque deposit when I try to pay bills?,Call Center Log
f8e4c4e8-f162-4498-880c-889e666b61ec,2025-12-26,Digital (App/Web),Mortgage,"Wait times at Calgary - 17th Ave are painful, I waited an hour.",Mobile App Survey
722727fc-948f-463f-93e9-1c026b0d6dde,2025-11-16,Red Deer - Gaetz Ave,Mortgage,I have a question about my account.,Email
e8f2ad78-bbbb-4fd4-be79-663b327a885c,2025-11-29,Digital (App/Web),No-Fee All-In Digital,"Disappointed with the Springboard Savings, the fees are too high.",Email
a686c535-0b55-401e-8cc6-26c640f08f75,2025-05-20,Calgary - 17th Ave,Unlimited Chequing,Call me back@@.,Mobile App Survey
64e5f739-8d96-4710-b551-b53f5f0fcd9a,2025-07-22,Red Deer - Gaetz Ave,No-Fee All-In Digital,"Fraud protection locked my card while I was in Banff, very frustrating.",Mobile App Survey
4e5a8852-7637-40f0-920f-b74bced9d750,2025-08-02,Digital (App/Web),Business Operating Account,"The Business Operating Account is giving me trouble, show the wrong balance.",Call Center Log
e30fcc22-9e90-4fd7-9cea-6757aa764dbc,2025-10-09,Edmonton - Whythe Ave,No-Fee All-In Digital,"I love the new Springboard Savings, it helps me save money.",Email
d6ca7c08-8579-4120-bf3e-558ad0ae1fda,2025-09-07,Edmonton - Southgate,No-Fee All-In Digital,"Finally, the app works for Business Operating Account!",Call Center Log
1900b7b5-d003-4abe-aa18-3aa1e22f2e2e,2025-09-02,Lethbridge - West,GIC,"Best bank in Alberta, specifically for Gold Cash Rewards Mastercard.",Call Center Log
ef828f82-9404-4963-80c0-bfcf38a858b0,2025-07-21,Calgary - 17th Ave,Springboard Savings,Statement update.,Email
4735a6af-d7ba-4f9f-8a51-9ac067555bb9,2026-01-01,Digital (App/Web),Mortgage,Customer service was frustrating when I called about my GIC.,Email
dc739ebb-f84c-4192-ba73-f78141dfefc8,2025-11-11,Calgary - 17th Ave,Mortgage,The staff at Red Deer - Gaetz Ave were so amazing today.,Call Center Log
1ec367a4-ce38-425b-a5a6-8a4c6cad490d,2025-08-23,Edmonton - Whythe Ave,GIC,I tried to use the mobile app but freeze at the login screen.,Call Center Log
ca795ffb-578c-476a-9a5e-d9bb94251f42,2025-09-05,Calgary - 17th Ave,No-Fee All-In Digital,Biometric login on the app ask for security questions I didn't set every time after the update.,Email
1a1d483d-b11c-42f2-9a52-3b888d2f8098,2025-10-01,Edmonton - Southgate,Gold Cash Rewards Mastercard,"Disappointed with the Business Operating Account, the fees are too high.",Email
c1197b1c-8d60-4535-b61a-585ad85db92f,2025-04-27,Calgary - Country Hills,Business Operating Account,Biometric login on the app ask for security questions I didn't set every time after the update.,Mobile App Survey
f8421e71-7b23-45bc-808e-999849de2907,2025-12-20,Digital (App/Web),No-Fee All-In Digital,Why does the app always freeze at the login screen when I try to pay bills?,Call Center Log
08a0c2d6-cc3b-403b-ad58-2e045bfcf283,2025-09-04,Digital (App/Web),Business Operating Account,Why does the app always crash on startup when I try to pay bills?,Email
d3069c10-9983-421f-8039-a45e458bdd42,2025-12-26,Digital (App/Web),Mortgage,"Finally, the app works for Springboard Savings!",Call Center Log
2f882f53-6841-46d3-babf-7d458ebd6f90,2025-12-03,Edmonton - Southgate,No-Fee All-In Digital,Great experience with the Gold Cash Rewards Mastercard application process.,Email
a64aa003-16a0-40df-a7ae-26182199c026,2025-10-16,Digital (App/Web),GIC,What are your hours?,Call Center Log
b65f0096-f293-4ab0-9563-42833c10b71f,2025-05-28,Digital (App/Web),Gold Cash Rewards Mastercard,"Fraud protection locked my card while I was in Banff, very ridiculous.",Call Center Log
00e45413-4de1-4cde-af86-4b77d9f210d0,2025-09-20,Digital (App/Web),Unlimited Chequing,Customer service was slow when I called about my No-Fee All-In Digital.,Mobile App Survey
192bc369-978a-4e3f-af30-993e08c9a658,2026-01-22,Calgary - Chinook,Springboard Savings,"I love the new Springboard Savings, it helps me save money.",Email
7b072242-045a-4fd3-901e-b21f1edf4abe,2025-12-23,Edmonton - Whythe Ave,Unlimited Chequing,Great experience with the GIC application process.,Mobile App Survey
1bba16eb-284d-48cd-aea1-ca9669abaab8,2025-11-09,Lethbridge - West,GIC,"Disappointed with the No-Fee All-In Digital, the fees are too high.",Email
5893e71c-c8b3-4986-9864-aa71aa6fbe80,2025-03-20,Digital (App/Web),GIC,"I love the new Mortgage, it helps me save money.",Call Center Log
97d3b379-4769-4530-9954-128913acf40f,2025-08-25,Red Deer - Gaetz Ave,Unlimited Chequing,"Wait times at Calgary - Country Hills are horrible, I waited too long.",Call Center Log
74fffd82-4d4e-4bbe-b2c8-f1b5655df3ab,2026-01-16,Calgary - Country Hills,Springboard Savings,"The new interface is confusing, I can't find my Springboard Savings details.",Call Center Log
76edb050-fbd3-4a1a-8726-0da79617d807,2025-06-11,Calgary - 17th Ave,GIC,The teller at Digital (App/Web) was very quick and solved my issue.,Call Center Log
dbfdbf4f-53db-4bf1-a1c0-9600c87b9e19,2025-09-11,Edmonton - Southgate,Mortgage,"Best bank in Alberta, specifically for Springboard Savings.",Mobile App Survey
f99e4ca0-bab8-4125-8b6c-40bef185eb2f,2025-05-24,Digital (App/Web),Springboard Savings,Biometric login on the app show the wrong balance every time after the update.,Email
2b2c3176-0de4-4819-8243-ad5f5cb1c314,2025-08-06,Lethbridge - West,Business Operating Account,Why does the app always ask for security questions I didn't set when I try to pay bills?,Mobile App Survey
d56ce8da-ba92-44e0-a4af-d5dcf5d7d4b8,2025-02-21,Calgary - Country Hills,No-Fee All-In Digital,"The Business Operating Account is giving me trouble, log me out randomly.",Call Center Log
2d10decd-a520-4798-978f-0e0f8acfdb63,2025-05-06,Calgary - 17th Ave,Mortgage,The teller at Digital (App/Web) was very helpful and solved my issue.,Email
38a8d4d2-a0df-4875-ba87-107b0f406b9d,2025-07-27,Calgary - Chinook,Mortgage,I tried to use the mobile app but show the wrong balance.,Call Center Log
32325526-1b7b-4933-bf27-619ada365a4d,2025-08-17,Digital (App/Web),Business Operating Account,The staff at Calgary - 17th Ave were so efficient today.,Mobile App Survey
32b23b80-a6c6-4089-9dcf-309ed03a30e3,2025-07-31,Edmonton - Southgate,Unlimited Chequing,"Wait times at Calgary - 17th Ave are frustrating, I waited 45 minutes.",Call Center Log
d05a0f3f-bb72-4d54-ac05-064dd2ed9a25,2025-02-18,Lethbridge - West,Springboard Savings,I tried to use the mobile app but decline my card.,Mobile App Survey
603d5f8e-4d15-449b-8e77-baa5267dfe7e,2026-02-01,Calgary - Chinook,No-Fee All-In Digital,Great experience with the Springboard Savings application process.,Mobile App Survey
2b70100e-e6fc-41e9-a562-478c6c5dd131,2025-03-13,Digital (App/Web),Springboard Savings,"The new interface is confusing, I can't find my Unlimited Chequing details.",Mobile App Survey
b3cb6817-df9f-47a3-9ef2-3cecc4b12bbd,2026-02-04,Calgary - Chinook,Gold Cash Rewards Mastercard,Great experience with the Gold Cash Rewards Mastercard application process.,Mobile App Survey
32459a3c-fc5e-443a-8317-9c5f7318c4cc,2025-03-28,Edmonton - Southgate,Mortgage,,Call Center Log
6fce597e-e0f2-4421-acae-c250534176d9,2025-09-15,Edmonton - Whythe Ave,No-Fee All-In Digital,,Mobile App Survey
5ceef081-9eb9-4359-a94b-4a46f4170942,2026-01-01,Edmonton - Whythe Ave,No-Fee All-In Digital,,Mobile App Survey
80651bf0-2b93-454f-8d04-f74a1c0ff85d,2026-01-15,Digital (App/Web),Business Operating Account,I tried to use the mobile app but decline my card.,Email
b18895d3-26b8-4db5-b685-b42817a207af,2025-04-10,Calgary - Chinook,Gold Cash Rewards Mastercard,"The No-Fee All-In Digital is giving me trouble, ask for security questions I didn't set.",Email
b351f115-0d15-4ea6-8656-e7905f6ec162,2025-09-26,Digital (App/Web),Business Operating Account,Great experience with the Unlimited Chequing application process.,Email
677ec033-eebd-4d5e-918c-0be20640e09c,2025-05-14,Calgary - Chinook,Business Operating Account,"Disappointed with the GIC, the fees are too high.",Mobile App Survey
a69ad29e-754b-41fc-b6f7-786f33858a72,2025-12-13,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my GIC details.",Email
08cf20c0-0fd2-4da5-8db6-4262a23a1efd,2025-11-13,Calgary - Country Hills,No-Fee All-In Digital,Statement update.,Call Center Log
c7e9523d-79bd-49d4-b640-4819edaf231a,2025-05-15,Digital (App/Web),Mortgage,"Wait times at Lethbridge - West are ridiculous, I waited forever.",Email
bdb8662a-00fc-4ed7-8429-2604dc5e5d1e,2025-10-16,Lethbridge - West,Mortgage,"Wait times at Calgary - Chinook are frustrating, I waited 20 mins.",Call Center Log
1d88f266-7a98-45e6-898a-90ba89db87f6,2026-02-13,Calgary - Country Hills,Gold Cash Rewards Mastercard,"Disappointed with the Business Operating Account, the fees are too high.",Call Center Log
047d9f14-3749-4a3a-ada0-ac83ef230610,2025-12-16,Calgary - Chinook,Gold Cash Rewards Mastercard,"Wait times at Edmonton - Whythe Ave are ridiculous, I waited too long.",Email
e74551f9-ff90-4ea1-9a0c-1a67e5a0bf81,2026-02-06,Calgary - Chinook,Unlimited Chequing,The staff at Lethbridge - West were so friendly today.,Email
cc75480d-7ba9-4f23-a993-efe3d54c1db4,2025-12-03,Edmonton - Southgate,Gold Cash Rewards Mastercard,I tried to use the mobile app but log me out randomly.,Call Center Log
5dd13b9e-ccec-4937-b155-9a70ed07aa42,2025-07-29,Calgary - Chinook,GIC,"Fraud protection locked my card while I was in Banff, very ridiculous.",Mobile App Survey
f3e9d642-42c6-4e09-a071-0f37568c4105,2025-07-23,Calgary - Chinook,Gold Cash Rewards Mastercard,Why does the app always decline my card when I try to pay bills?,Mobile App Survey
50c60267-323a-40cf-b029-6e8c7d90c00d,2025-03-15,Edmonton - Whythe Ave,Unlimited Chequing,Call me back@@.,Mobile App Survey
93a58ee4-2152-4532-95a4-49021e8bef01,2025-06-06,Digital (App/Web),Mortgage,The teller at Calgary - 17th Ave was very efficient and solved my issue.,Email
bf9318e0-bb84-4c9d-893a-2525f9552f56,2025-03-08,Red Deer - Gaetz Ave,Unlimited Chequing,What are your hours?,Call Center Log
a60d516c-a6e1-4d79-802c-95ff37e685f1,2025-03-27,Edmonton - Whythe Ave,Gold Cash Rewards Mastercard,"Disappointed with the Springboard Savings, the fees are too high.",Call Center Log
9e73122e-4bed-43fc-9ed8-1d006460a03b,2025-10-15,Calgary - 17th Ave,Business Operating Account,I tried to use the mobile app but freeze at the login screen.,Mobile App Survey
b8d57926-028f-49be-b39b-db27269bf41e,2025-10-01,Calgary - Country Hills,Mortgage,"The new interface is confusing, I can't find my GIC details.",Call Center Log
7783cc34-0c62-4ad0-90dc-585e89c91453,2026-02-01,Calgary - 17th Ave,No-Fee All-In Digital,???,Call Center Log
91f839ef-4cee-4c46-a5fd-dd69f4d08d1d,2025-11-26,Calgary - 17th Ave,Gold Cash Rewards Mastercard,,Email
2bd5de68-b6fc-4758-b08b-6c26a5864b62,2025-10-14,Calgary - 17th Ave,Springboard Savings,I tried to use the mobile app but decline my card.,Email
16e19be4-f0eb-462c-b4c2-3429612ad318,2025-11-24,Calgary - Chinook,Unlimited Chequing,"Best bank in Alberta, specifically for Gold Cash Rewards Mastercard.",Mobile App Survey
9a0ab7ac-25d7-4dcf-86c9-55c538d7e74a,2026-01-13,Red Deer - Gaetz Ave,GIC,Biometric login on the app fail to send e-Transfer every time after the update.,Call Center Log
efe67c24-2304-4e9d-b0bd-5c9447c51d91,2025-04-24,Digital (App/Web),Unlimited Chequing,"The No-Fee All-In Digital is giving me trouble, show the wrong balance.",Email
673703fd-5e61-4a87-91f1-a1b77a19042e,2026-02-15,Digital (App/Web),Springboard Savings,"Finally, the app works for Springboard Savings!",Call Center Log
19b0673a-955c-4350-9b46-5e4c06ab4d80,2025-04-01,Digital (App/Web),Unlimited Chequing,Great experience with the Business Operating Account application process.,Email
bfeebb14-a6f9-44c0-b99d-f75500f87b2b,2025-08-09,Calgary - 17th Ave,No-Fee All-In Digital,I tried to use the mobile app but crash on startup.,Call Center Log
623c651c-bec0-460d-8efe-d179cbad234e,2025-10-09,Edmonton - Southgate,Gold Cash Rewards Mastercard,???,Email
43555dcc-b558-4ee4-9e46-d9c10e2377c4,2025-06-04,Red Deer - Gaetz Ave,Business Operating Account,"Disappointed with the Business Operating Account, the fees are too high.",Mobile App Survey
d34d9688-04de-4a69-bf3e-abdbcc2f040a,2025-08-12,Edmonton - Southgate,Unlimited Chequing,"Best bank in Alberta, specifically for GIC.",Mobile App Survey
9968b858-0579-4136-a448-c1b56ec91744,2025-11-20,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,Customer service was unacceptable when I called about my GIC.,Mobile App Survey
f0fc5f48-5914-4e6f-9a21-c477e4a7512f,2025-06-01,Edmonton - Southgate,GIC,"I love the new No-Fee All-In Digital, it helps me save money.",Mobile App Survey
b8a8fcbc-ffcb-44bb-9270-f338879e028a,2025-03-08,Red Deer - Gaetz Ave,Unlimited Chequing,"Best bank in Alberta, specifically for Unlimited Chequing.",Mobile App Survey
8abf0bef-5e30-49f4-84b0-49e4d472dd74,2025-08-08,Calgary - Country Hills,No-Fee All-In Digital,"Disappointed with the Business Operating Account, the fees are too high.",Call Center Log
f647c401-d8eb-4dba-acdb-70a0e7b6a210,2025-03-14,Calgary - 17th Ave,Springboard Savings,"Best bank in Alberta, specifically for Gold Cash Rewards Mastercard.",Call Center Log
4c8db62f-9aae-4c74-9f18-f7cc3acfd826,2025-06-06,Digital (App/Web),Business Operating Account,"I love the new Mortgage, it helps me save money.",Email
4fd600bd-d914-49ec-991b-f03edbfc0777,2026-01-26,Calgary - Chinook,GIC,Biometric login on the app reject my cheque deposit every time after the update.,Mobile App Survey
050e89eb-8a84-460c-97e9-ff7113632fce,2025-07-18,Digital (App/Web),Gold Cash Rewards Mastercard,I tried to use the mobile app but crash on startup.,Call Center Log
8180c006-299f-4824-add6-1a78e885b8a7,2025-10-31,Edmonton - Southgate,Unlimited Chequing,"Disappointed with the No-Fee All-In Digital, the fees are too high.",Call Center Log
3c8880a6-5d24-43f9-9ebf-2ee9bee8128f,2025-12-29,Edmonton - Whythe Ave,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Unlimited Chequing details.",Email
f99795ec-4bc1-4984-941d-f7807a2b5779,2025-12-18,Lethbridge - West,GIC,"Disappointed with the Gold Cash Rewards Mastercard, the fees are too high.",Mobile App Survey
00f2c67e-ec57-4017-bb3a-6c6e4a611326,2025-10-06,Red Deer - Gaetz Ave,Mortgage,"Finally, the app works for Gold Cash Rewards Mastercard!",Email
ce2bdda9-de5d-465e-818c-030df668da64,2025-05-08,Calgary - Chinook,Springboard Savings,Biometric login on the app decline my card every time after the update.,Email
e9369f0d-9aed-43c5-9348-d2efec37d782,2025-03-18,Digital (App/Web),Unlimited Chequing,Call me back@@.,Call Center Log
4336e47a-b6ee-4874-bb73-856e97791d6a,2025-06-17,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"Disappointed with the Unlimited Chequing, the fees are too high.",Email
0de842ce-58f5-4f16-b31e-dccff654e936,2025-10-14,Edmonton - Whythe Ave,Gold Cash Rewards Mastercard,The staff at Digital (App/Web) were so quick today.,Mobile App Survey
115e85be-58f1-47b9-b9b7-461b8eb03600,2025-06-24,Edmonton - Southgate,Unlimited Chequing,"The Unlimited Chequing is giving me trouble, decline my card.",Mobile App Survey
412a918e-33e2-459d-82f4-04014ea61c54,2026-02-04,Red Deer - Gaetz Ave,Unlimited Chequing,I have a question about my account.,Email
e2aa98da-fd12-411c-8e24-69b5f81c3a39,2025-04-09,Calgary - 17th Ave,Gold Cash Rewards Mastercard,"The No-Fee All-In Digital is giving me trouble, ask for security questions I didn't set.",Email
99c6694e-20b8-42c8-89a9-49fa0f9e0c46,2026-01-27,Digital (App/Web),No-Fee All-In Digital,"Wait times at Red Deer - Gaetz Ave are horrible, I waited 45 minutes.",Call Center Log
1e7e3127-0a7e-49a8-8027-e67b33952052,2026-01-15,Edmonton - Whythe Ave,No-Fee All-In Digital,Why does the app always ask for security questions I didn't set when I try to pay bills?,Mobile App Survey
5d6f7170-1480-4f94-b0db-07fdf5aaa03a,2025-06-28,Digital (App/Web),Springboard Savings,"I love the new Springboard Savings, it helps me save money.",Email
991d928e-f140-4a23-bd28-28ae50b36047,2025-06-19,Digital (App/Web),Mortgage,The staff at Edmonton - Whythe Ave were so amazing today.,Call Center Log
